frame,decision,object,distance,reason,track_id
27,STEER LEFT,car,6.329113523473827,Object in center path,30
27,STEER LEFT,car,6.249999609375024,Object in center path,31
27,STEER LEFT,car,6.756756300219169,Object in center path,32
27,STEER LEFT,car,7.246376286494471,Object in center path,34
27,BRAKE,car,5.780346486685174,Object close,36
27,BRAKE,car,6.535947285232203,Object close,39
27,STEER LEFT,car,5.813953150351561,Object in center path,40
28,STEER LEFT,car,6.09756060380728,Object in center path,1
28,BRAKE,car,6.993006503985559,Object close,2
28,BRAKE,car,5.555555246913597,Object close,3
28,BRAKE,car,5.291005011057936,Object close,4
28,BRAKE,car,5.917159413185834,Object close,5
28,BRAKE,car,6.024096022644818,Object close,6
28,STEER LEFT,car,6.622516117714164,Object in center path,7
28,BRAKE,car,6.451612486992743,Object close,9
28,STEER LEFT,car,6.249999609375024,Object in center path,10
28,BRAKE,car,4.97512413059084,Object close,11
28,BRAKE,car,4.184100243343086,Object close,13
28,BRAKE,car,5.813953150351561,Object close,14
28,BRAKE,car,5.649717194931232,Object close,15
28,BRAKE,car,6.211179738436041,Object close,16
28,BRAKE,car,5.952380598072583,Object close,19
28,BRAKE,car,5.780346486685174,Object close,20
28,STEER LEFT,car,6.09756060380728,Object in center path,21
28,STEER LEFT,car,6.578946935595596,Object in center path,22
28,STEER LEFT,car,6.134968948774911,Object in center path,30
28,STEER LEFT,car,6.060605693296624,Object in center path,31
28,STEER LEFT,car,6.8027206256652635,Object in center path,32
28,STEER LEFT,car,7.194244086745029,Object in center path,34
28,BRAKE,car,5.780346486685174,Object close,36
28,BRAKE,car,6.493506071850255,Object close,39
28,STEER LEFT,car,5.649717194931232,Object in center path,40
29,STEER LEFT,car,5.882352595155729,Object in center path,1
29,BRAKE,car,6.756756300219169,Object close,2
29,BRAKE,car,5.494505192609605,Object close,3
29,BRAKE,car,5.291005011057936,Object close,4
29,BRAKE,car,5.882352595155729,Object close,5
29,BRAKE,car,6.024096022644818,Object close,6
29,STEER LEFT,car,6.6666662222222515,Object in center path,7
29,BRAKE,car,6.329113523473827,Object close,9
29,STEER LEFT,car,6.211179738436041,Object in center path,10
29,BRAKE,car,5.154638909554695,Object close,11
29,BRAKE,car,4.184100243343086,Object close,13
29,BRAKE,car,5.780346486685174,Object close,14
29,BRAKE,car,5.649717194931232,Object close,15
29,BRAKE,car,6.249999609375024,Object close,16
29,BRAKE,car,5.847952874388721,Object close,19
29,BRAKE,car,5.61797721247319,Object close,20
29,STEER LEFT,car,5.405405113221345,Object in center path,21
29,STEER LEFT,car,6.756756300219169,Object in center path,22
29,STEER LEFT,car,6.09756060380728,Object in center path,30
29,STEER LEFT,car,5.988023593531521,Object in center path,31
29,STEER LEFT,car,6.896551248513707,Object in center path,32
29,STEER LEFT,car,7.407406858710603,Object in center path,34
29,BRAKE,car,5.714285387755121,Object close,36
29,BRAKE,car,6.451612486992743,Object close,39
29,STEER LEFT,car,5.882352595155729,Object in center path,40
30,STEER LEFT,car,5.847952874388721,Object in center path,1
30,BRAKE,car,6.6666662222222515,Object close,2
30,BRAKE,car,5.524861573212068,Object close,3
30,BRAKE,car,5.291005011057936,Object close,4
30,BRAKE,car,5.780346486685174,Object close,5
30,BRAKE,car,6.024096022644818,Object close,6
30,STEER LEFT,car,6.6666662222222515,Object in center path,7
30,BRAKE,car,6.289307780546681,Object close,9
30,STEER LEFT,car,6.289307780546681,Object in center path,10
30,BRAKE,car,5.464480575711444,Object close,11
30,BRAKE,car,4.184100243343086,Object close,13
30,BRAKE,car,5.714285387755121,Object close,14
30,BRAKE,car,5.61797721247319,Object close,15
30,BRAKE,car,6.289307780546681,Object close,16
30,BRAKE,car,5.952380598072583,Object close,19
30,BRAKE,car,5.586591866670846,Object close,20
30,STEER LEFT,car,5.434782313327048,Object in center path,21
30,STEER LEFT,car,6.944443962191391,Object in center path,22
30,STEER LEFT,car,6.060605693296624,Object in center path,30
30,STEER LEFT,car,5.988023593531521,Object in center path,31
30,STEER LEFT,car,6.849314599362014,Object in center path,32
30,STEER LEFT,car,7.407406858710603,Object in center path,34
30,BRAKE,car,5.649717194931232,Object close,36
30,BRAKE,car,6.211179738436041,Object close,39
30,STEER LEFT,car,6.451612486992743,Object in center path,40
31,STEER LEFT,car,5.952380598072583,Object in center path,1
31,BRAKE,car,6.622516117714164,Object close,2
31,BRAKE,car,5.555555246913597,Object close,3
31,BRAKE,car,5.319148653236773,Object close,4
31,BRAKE,car,5.780346486685174,Object close,5
31,BRAKE,car,6.024096022644818,Object close,6
31,STEER LEFT,car,6.6666662222222515,Object in center path,7
31,BRAKE,car,6.249999609375024,Object close,9
31,STEER LEFT,car,6.289307780546681,Object in center path,10
31,BRAKE,car,5.847952874388721,Object close,11
31,BRAKE,car,4.166666493055563,Object close,13
31,BRAKE,car,5.714285387755121,Object close,14
31,BRAKE,car,5.61797721247319,Object close,15
31,BRAKE,car,6.289307780546681,Object close,16
31,BRAKE,car,5.917159413185834,Object close,19
31,BRAKE,car,5.649717194931232,Object close,20
31,STEER LEFT,car,5.434782313327048,Object in center path,21
31,STEER LEFT,car,7.142856632653097,Object in center path,22
31,STEER LEFT,car,6.024096022644818,Object in center path,30
31,STEER LEFT,car,5.988023593531521,Object in center path,31
31,STEER LEFT,car,6.493506071850255,Object in center path,32
31,STEER LEFT,car,7.299269540199304,Object in center path,34
31,BRAKE,car,5.882352595155729,Object close,36
31,BRAKE,car,6.211179738436041,Object close,39
31,STEER LEFT,car,6.09756060380728,Object in center path,40
32,STEER LEFT,car,6.09756060380728,Object in center path,1
32,BRAKE,car,6.622516117714164,Object close,2
32,BRAKE,car,5.555555246913597,Object close,3
32,BRAKE,car,5.347593296920144,Object close,4
32,BRAKE,car,5.747126106487006,Object close,5
32,BRAKE,car,6.024096022644818,Object close,6
32,STEER LEFT,car,6.711408945543024,Object in center path,7
32,BRAKE,car,6.249999609375024,Object close,9
32,STEER LEFT,car,6.289307780546681,Object in center path,10
32,BRAKE,car,5.988023593531521,Object close,11
32,BRAKE,car,4.166666493055563,Object close,13
32,BRAKE,car,5.847952874388721,Object close,14
32,BRAKE,car,5.61797721247319,Object close,15
32,BRAKE,car,6.289307780546681,Object close,16
32,BRAKE,car,5.952380598072583,Object close,19
32,BRAKE,car,5.813953150351561,Object close,20
32,STEER LEFT,car,5.494505192609605,Object in center path,21
32,STEER LEFT,car,7.352940635813188,Object in center path,22
32,STEER LEFT,car,5.988023593531521,Object in center path,30
32,STEER LEFT,car,5.952380598072583,Object in center path,31
32,STEER LEFT,car,6.451612486992743,Object in center path,32
32,STEER LEFT,car,7.092198078567512,Object in center path,34
32,BRAKE,car,5.952380598072583,Object close,36
32,BRAKE,car,6.211179738436041,Object close,39
32,STEER LEFT,car,5.952380598072583,Object in center path,40
33,STEER LEFT,car,6.060605693296624,Object in center path,1
33,BRAKE,car,6.578946935595596,Object close,2
33,BRAKE,car,5.555555246913597,Object close,3
33,BRAKE,car,5.347593296920144,Object close,4
33,BRAKE,car,5.780346486685174,Object close,5
33,BRAKE,car,5.952380598072583,Object close,6
33,STEER LEFT,car,6.8027206256652635,Object in center path,7
33,BRAKE,car,6.249999609375024,Object close,9
33,STEER LEFT,car,6.249999609375024,Object in center path,10
33,BRAKE,car,6.249999609375024,Object close,11
33,BRAKE,car,4.184100243343086,Object close,13
33,BRAKE,car,5.813953150351561,Object close,14
33,BRAKE,car,5.586591866670846,Object close,15
33,BRAKE,car,6.289307780546681,Object close,16
33,BRAKE,car,5.917159413185834,Object close,19
33,BRAKE,car,5.882352595155729,Object close,20
33,STEER LEFT,car,5.291005011057936,Object in center path,21
33,STEER LEFT,car,7.575757001836591,Object in center path,22
33,STEER LEFT,car,5.952380598072583,Object in center path,30
33,STEER LEFT,car,5.988023593531521,Object in center path,31
33,STEER LEFT,car,6.410255999342564,Object in center path,32
33,STEER LEFT,car,7.042253025193449,Object in center path,34
33,BRAKE,car,6.024096022644818,Object close,36
33,BRAKE,car,6.172839125133387,Object close,39
33,STEER LEFT,car,5.780346486685174,Object in center path,40
34,STEER LEFT,car,6.060605693296624,Object in center path,1
34,BRAKE,car,6.6666662222222515,Object close,2
34,BRAKE,car,5.524861573212068,Object close,3
34,BRAKE,car,5.319148653236773,Object close,4
34,BRAKE,car,5.780346486685174,Object close,5
34,BRAKE,car,5.714285387755121,Object close,6
34,STEER LEFT,car,6.896551248513707,Object in center path,7
34,BRAKE,car,6.060605693296624,Object close,9
34,STEER LEFT,car,6.134968948774911,Object in center path,10
34,BRAKE,car,6.289307780546681,Object close,11
34,BRAKE,car,-333.3344444481482,Object close,12
34,BRAKE,car,4.20168049572771,Object close,13
34,BRAKE,car,5.649717194931232,Object close,14
34,BRAKE,car,5.586591866670846,Object close,15
34,BRAKE,car,6.289307780546681,Object close,16
34,BRAKE,car,5.882352595155729,Object close,19
34,BRAKE,car,5.847952874388721,Object close,20
34,STEER LEFT,car,5.181346881795498,Object in center path,21
34,STEER LEFT,car,7.751937383570746,Object in center path,22
34,STEER LEFT,car,5.917159413185834,Object in center path,30
34,STEER LEFT,car,5.952380598072583,Object in center path,31
34,STEER LEFT,car,6.329113523473827,Object in center path,32
34,STEER LEFT,car,6.993006503985559,Object in center path,34
34,BRAKE,car,5.988023593531521,Object close,36
34,BRAKE,car,6.622516117714164,Object close,39
34,STEER LEFT,car,5.714285387755121,Object in center path,40
34,BRAKE,car,6.6666662222222515,Object close,41
35,STEER LEFT,car,6.09756060380728,Object in center path,1
35,BRAKE,car,6.711408945543024,Object close,2
35,BRAKE,car,5.494505192609605,Object close,3
35,BRAKE,car,5.263157617728546,Object close,4
35,BRAKE,car,5.813953150351561,Object close,5
35,BRAKE,car,5.681817858987621,Object close,6
35,STEER LEFT,car,6.849314599362014,Object in center path,7
35,BRAKE,car,6.09756060380728,Object close,9
35,STEER LEFT,car,6.024096022644818,Object in center path,10
35,BRAKE,car,6.451612486992743,Object close,11
35,BRAKE,car,-111.1112345680384,Object close,12
35,BRAKE,car,4.20168049572771,Object close,13
35,BRAKE,car,5.714285387755121,Object close,14
35,BRAKE,car,5.586591866670846,Object close,15
35,BRAKE,car,6.289307780546681,Object close,16
35,BRAKE,car,5.813953150351561,Object close,19
35,BRAKE,car,5.847952874388721,Object close,20
35,STEER LEFT,car,7.999999360000051,Object in center path,22
35,STEER LEFT,car,5.882352595155729,Object in center path,30
35,STEER LEFT,car,5.952380598072583,Object in center path,31
35,STEER LEFT,car,6.289307780546681,Object in center path,32
35,STEER LEFT,car,6.993006503985559,Object in center path,34
35,BRAKE,car,5.988023593531521,Object close,36
35,BRAKE,car,6.622516117714164,Object close,39
35,STEER LEFT,car,5.649717194931232,Object in center path,40
35,BRAKE,car,6.329113523473827,Object close,41
35,BRAKE,car,6.329113523473827,Object close,46
36,STEER LEFT,car,6.211179738436041,Object in center path,1
36,BRAKE,car,6.711408945543024,Object close,2
36,BRAKE,car,5.494505192609605,Object close,3
36,BRAKE,car,5.263157617728546,Object close,4
36,BRAKE,car,5.847952874388721,Object close,5
36,BRAKE,car,5.780346486685174,Object close,6
36,STEER LEFT,car,6.849314599362014,Object in center path,7
36,BRAKE,car,6.060605693296624,Object close,9
36,STEER LEFT,car,6.024096022644818,Object in center path,10
36,BRAKE,car,6.896551248513707,Object close,11
36,BRAKE,car,-62.500039062524415,Object close,12
36,BRAKE,car,4.20168049572771,Object close,13
36,BRAKE,car,5.681817858987621,Object close,14
36,BRAKE,car,5.555555246913597,Object close,15
36,BRAKE,car,6.289307780546681,Object close,16
36,BRAKE,car,5.747126106487006,Object close,19
36,BRAKE,car,5.847952874388721,Object close,20
36,STEER LEFT,car,4.95049480443095,Object in center path,21
36,STEER LEFT,car,5.847952874388721,Object in center path,30
36,STEER LEFT,car,5.988023593531521,Object in center path,31
36,STEER LEFT,car,6.249999609375024,Object in center path,32
36,STEER LEFT,car,6.944443962191391,Object in center path,34
36,BRAKE,car,5.988023593531521,Object close,36
36,BRAKE,car,6.622516117714164,Object close,39
36,STEER LEFT,car,5.61797721247319,Object in center path,40
36,BRAKE,car,6.024096022644818,Object close,41
36,BRAKE,car,5.847952874388721,Object close,46
37,STEER LEFT,car,6.134968948774911,Object in center path,1
37,BRAKE,car,6.622516117714164,Object close,2
37,BRAKE,car,5.494505192609605,Object close,3
37,BRAKE,car,5.263157617728546,Object close,4
37,BRAKE,car,5.813953150351561,Object close,5
37,BRAKE,car,5.847952874388721,Object close,6
37,STEER LEFT,car,6.6666662222222515,Object in center path,7
37,BRAKE,car,6.060605693296624,Object close,9
37,STEER LEFT,car,6.172839125133387,Object in center path,10
37,BRAKE,car,-45.45456611571187,Object close,12
37,BRAKE,car,4.20168049572771,Object close,13
37,BRAKE,car,5.649717194931232,Object close,14
37,BRAKE,car,6.211179738436041,Object close,16
37,BRAKE,car,5.780346486685174,Object close,19
37,BRAKE,car,5.681817858987621,Object close,20
37,STEER LEFT,car,5.02512537562184,Object in center path,21
37,STEER LEFT,car,5.813953150351561,Object in center path,30
37,STEER LEFT,car,5.952380598072583,Object in center path,31
37,STEER LEFT,car,6.211179738436041,Object in center path,32
37,STEER LEFT,car,6.944443962191391,Object in center path,34
37,BRAKE,car,5.847952874388721,Object close,36
37,BRAKE,car,6.849314599362014,Object close,39
37,STEER LEFT,car,5.681817858987621,Object in center path,40
37,BRAKE,car,5.780346486685174,Object close,41
37,BRAKE,car,5.524861573212068,Object close,46
38,STEER LEFT,car,6.024096022644818,Object in center path,1
38,BRAKE,car,6.6666662222222515,Object close,2
38,BRAKE,car,5.494505192609605,Object close,3
38,BRAKE,car,5.235601820125559,Object close,4
38,BRAKE,car,5.813953150351561,Object close,5
38,BRAKE,car,5.952380598072583,Object close,6
38,STEER LEFT,car,6.622516117714164,Object in center path,7
38,BRAKE,car,6.09756060380728,Object close,9
38,STEER LEFT,car,6.249999609375024,Object in center path,10
38,BRAKE,car,-35.71429846939231,Object close,12
38,BRAKE,car,4.20168049572771,Object close,13
38,BRAKE,car,5.714285387755121,Object close,14
38,BRAKE,car,6.249999609375024,Object close,16
38,BRAKE,car,5.681817858987621,Object close,19
38,BRAKE,car,5.494505192609605,Object close,20
38,STEER LEFT,car,4.999999750000012,Object in center path,21
38,STEER LEFT,car,5.780346486685174,Object in center path,30
38,STEER LEFT,car,5.952380598072583,Object in center path,31
38,STEER LEFT,car,6.172839125133387,Object in center path,32
38,STEER LEFT,car,6.756756300219169,Object in center path,34
38,BRAKE,car,5.988023593531521,Object close,36
38,BRAKE,car,6.896551248513707,Object close,39
38,STEER LEFT,car,5.649717194931232,Object in center path,40
38,BRAKE,car,5.524861573212068,Object close,41
38,BRAKE,car,5.235601820125559,Object close,46
39,STEER LEFT,car,5.882352595155729,Object in center path,1
39,BRAKE,car,6.622516117714164,Object close,2
39,BRAKE,car,5.494505192609605,Object close,3
39,BRAKE,car,5.208333062065987,Object close,4
39,BRAKE,car,5.813953150351561,Object close,5
39,BRAKE,car,5.988023593531521,Object close,6
39,STEER LEFT,car,6.578946935595596,Object in center path,7
39,BRAKE,car,6.09756060380728,Object close,9
39,STEER LEFT,car,6.211179738436041,Object in center path,10
39,BRAKE,car,-29.41177335640393,Object close,12
39,BRAKE,car,4.184100243343086,Object close,13
39,BRAKE,car,5.780346486685174,Object close,14
39,BRAKE,car,6.211179738436041,Object close,16
39,BRAKE,car,5.780346486685174,Object close,19
39,BRAKE,car,5.405405113221345,Object close,20
39,STEER LEFT,car,4.854368696389869,Object in center path,21
39,STEER LEFT,car,5.747126106487006,Object in center path,30
39,STEER LEFT,car,5.952380598072583,Object in center path,31
39,STEER LEFT,car,6.134968948774911,Object in center path,32
39,STEER LEFT,car,6.711408945543024,Object in center path,34
39,BRAKE,car,6.024096022644818,Object close,36
39,BRAKE,car,6.896551248513707,Object close,39
39,STEER LEFT,car,5.649717194931232,Object in center path,40
39,BRAKE,car,5.291005011057936,Object close,41
39,BRAKE,car,5.02512537562184,Object close,46
40,STEER LEFT,car,5.847952874388721,Object in center path,1
40,BRAKE,car,6.578946935595596,Object close,2
40,BRAKE,car,5.494505192609605,Object close,3
40,BRAKE,car,5.208333062065987,Object close,4
40,BRAKE,car,5.780346486685174,Object close,5
40,BRAKE,car,6.09756060380728,Object close,6
40,STEER LEFT,car,6.578946935595596,Object in center path,7
40,STEER LEFT,car,5.714285387755121,Object in center path,8
40,BRAKE,car,6.060605693296624,Object close,9
40,STEER LEFT,car,6.410255999342564,Object in center path,10
40,BRAKE,car,-25.000006250001565,Object close,12
40,BRAKE,car,4.20168049572771,Object close,13
40,BRAKE,car,5.524861573212068,Object close,14
40,BRAKE,car,6.172839125133387,Object close,16
40,BRAKE,car,5.780346486685174,Object close,19
40,BRAKE,car,5.263157617728546,Object close,20
40,STEER LEFT,car,5.681817858987621,Object in center path,30
40,STEER LEFT,car,5.952380598072583,Object in center path,31
40,STEER LEFT,car,6.09756060380728,Object in center path,32
40,STEER LEFT,car,6.711408945543024,Object in center path,34
